activity_code,title,status,reason,activity_id,city_csv,city_resolved,country_csv,country_resolved,price_rows,cache_price,cache_price_markup,mode
464668,OSAKA e-PASS,updated,,6a1691998e9873e297863e4f,Osaka,Osaka,Japan,Japan,1,1499.28,224.89,live
542841,Osaka Car Rental with Driver to Kyoto/Nara/Kobe - English/Chinese Speaking Driver,inserted,,6a1691e537329733e77b1c83,"Osaka, Wakayama, Shiga, Himeji","Osaka, Wakayama, Shiga, Himeji",Japan,Japan,1,20029.88,3004.48,live
315280,Kyoto Day Tour with Optional Lunch,updated,,6a1691998e9873e297863e52,Kyoto,Kyoto,Japan,Japan,2,12495.34,1874.3,live
600003,Kyoto Amanohashidate & Ine Funaya & Ine Bay Scenic Day Trip (Departing from Osaka or Kyoto),inserted,,6a1691e537329733e77b1c89,"Kyoto, Amanohashidate, Ine","Kyoto, Amanohashidate, Ine",Japan,Japan,1,6122.65,918.4,live
383048,Churashima Okinawa Bus Day Tour (Naha or Chatan Departure),inserted,,6a1691e537329733e77b1c8c,"Naha, Okinawa","Naha, Okinawa",Japan,Japan,3,6484.75,972.71,live
542825,Osaka Car Rental with Driver to Kyoto/Nara/Kobe - English/Chinese Speaking Driver,inserted,,6a1691e537329733e77b1c91,"Osaka, Kansai Region","Osaka, Kansai Region",Japan,Japan,1,17273.66,2591.05,live
545877,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,inserted,,6a1691e537329733e77b1c94,"Osaka, Wakayama","Osaka, Wakayama",Japan,Japan,1,24255.89,3638.38,live
589866,Osaka Car Rental with Driver to Kyoto/Nara/Kobe - English/Chinese Speaking Driver,inserted,,6a1691e537329733e77b1c97,"Osaka, Kansai Region","Osaka, Kansai Region",Japan,Japan,1,44102.41,6615.36,live
291449,Osaka City/Kyoto/Nara/Uji/Kobe Popular Locations Customized Chartered Car Day Tour,inserted,,6a1691e637329733e77b1c9a,"Osaka, Kyoto, Nara, Uji, Kobe","Osaka, Kyoto, Nara, Uji, Kobe",Japan,Japan,3,13120.81,1968.12,live
669078,Osaka Tsutenkaku Tower Ticket,updated,,6a16919a8e9873e297863e56,Osaka,Osaka,Japan,Japan,1,1873.83,281.07,live
545286,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,updated,,6a16919b8e9873e297863e59,Osaka,Osaka,Japan,Japan,1,12724.83,1908.72,live
666757,"Asahiyama Zoo & Biei Blue Pond & Shirogane Falls or Farm Tomita Day Trip (Departing from Sapporo, Hokkaido, includes original souvenir)",inserted,,6a1691e637329733e77b1ca3,"Sapporo, Asahikawa, Biei","Sapporo, Asahikawa, Biei",Japan,Japan,1,4685.62,702.84,live
538488,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,updated,,6a16919b8e9873e297863e5c,Tokyo,Tokyo,Japan,Japan,1,22051.69,3307.75,live
539003,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1691e637329733e77b1ca8,"Tokyo, Kamakura","Tokyo, Kamakura",Japan,Japan,1,24255.89,3638.38,live
545865,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,inserted,,6a1691e737329733e77b1cab,"Osaka, Kobe","Osaka, Kobe",Japan,Japan,1,18082.19,2712.33,live
537819,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1691e737329733e77b1cae,"Tokyo, Yokohama","Tokyo, Yokohama",Japan,Japan,1,26277.7,3941.65,live
539053,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1691e737329733e77b1cb1,"Tokyo, Kamakura","Tokyo, Kamakura",Japan,Japan,1,31239.08,4685.86,live
315270,Kyoto Day Tour with Optional Lunch,updated,,6a16919b8e9873e297863e5f,Kyoto,Kyoto,Japan,Japan,2,11870.73,1780.61,live
538238,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,updated,,6a16919b8e9873e297863e63,Tokyo,Tokyo,Japan,Japan,1,20213.24,3031.99,live
545870,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,inserted,,6a1691e737329733e77b1cb9,"Osaka, Kobe","Osaka, Kobe",Japan,Japan,1,20580.93,3087.14,live
358062V1,Kyoto Kimono Rental Experience Photography 30 minutes | 50 film photos / 6 edited photos,updated,,6a16919c8e9873e297863e66,Kyoto,Kyoto,Japan,Japan,1,3077.09,461.56,live
358062V2,Kyoto Kimono Rental Experience Photography 60 minutes | 100 film photos / 12 professionally retouched photos,updated,,6a16919c8e9873e297863e69,Kyoto,Kyoto,Japan,Japan,1,4798.51,719.78,live
358062V3,Kyoto Kimono Rental Experience Photography 120 minutes | 200 film photos/20 edited photos,updated,,6a16919c8e9873e297863e6c,Kyoto,Kyoto,Japan,Japan,1,8559.29,1283.89,live
358062V4,Kyoto Kimono Rental Experience Photography 90 minutes | 150 film photos / 16 edited photos,updated,,6a16919c8e9873e297863e6f,Kyoto,Kyoto,Japan,Japan,1,6840.8,1026.12,live
538583,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1691e837329733e77b1cc4,"Tokyo, Yokohama","Tokyo, Yokohama",Japan,Japan,1,25726.65,3859.0,live
538246,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,updated,,6a16919c8e9873e297863e72,Tokyo,Tokyo,Japan,Japan,1,18375.76,2756.36,live
614514,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,updated,,6a16919c8e9873e297863e75,"Osaka, Kyoto","Osaka, Kyoto",Japan,Japan,1,93717.25,14057.59,live
297258,JR Whole Japan Rail Pass,updated,,6a16919d8e9873e297863e78,"Nationwide, Japan","Fukuoka, Hokkaido, Nara, Tokyo, Kyoto, Hiroshima, Osaka, Chiryu, Nagoya, Sapporo, Hakone, Kanazawa, Mount Fuji, Kobe, Biei, Kawaguchiko, Beppu, Uji, Kansai Region, Tsuruga, Matsuyama, Asahikawa, Himeji, Komatsu, Tottori, Shirahama, Shiga, Nationwide, Yokohama, Chiba, Nagano, Shirakawa-go, Jozankei, Okinawa, Amanohashidate, Chitose, Wakayama, Naha, Shin Osaka, Arima, Awaji Island, Ine, Miyama, Hiroshima Shinkasen, Kamakura, Kerama Islands, Takayama",Japan,Japan,2,91842.79,13776.42,live
277242,Tokyo Amazing Sightseeing Bus Day Tour,updated,,6a16919d8e9873e297863e7c,Tokyo,Tokyo,Japan,Japan,3,8746.64,1312.0,live
614476,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,inserted,,6a1691e937329733e77b1cd2,"Osaka, Kobe, Kyoto, Nara","Osaka, Kobe, Kyoto, Nara",Japan,Japan,1,77177.99,11576.7,live
539070,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1691e937329733e77b1cd5,"Tokyo, Kamakura","Tokyo, Kamakura",Japan,Japan,1,33076.56,4961.48,live
654051,Osaka City/Kyoto/Nara/Uji/Kobe Popular Locations Customized Chartered Car Day Tour,updated,,6a16919d8e9873e297863e81,Osaka,Osaka,Japan,Japan,3,12495.63,1874.34,live
297236,JR Whole Japan Rail Pass,updated,,6a16919d8e9873e297863e86,"Nationwide, Japan","Fukuoka, Hokkaido, Nara, Tokyo, Kyoto, Hiroshima, Osaka, Chiryu, Nagoya, Sapporo, Hakone, Kanazawa, Mount Fuji, Kobe, Biei, Kawaguchiko, Beppu, Uji, Kansai Region, Tsuruga, Matsuyama, Asahikawa, Himeji, Komatsu, Tottori, Shirahama, Shiga, Nationwide, Yokohama, Chiba, Nagano, Shirakawa-go, Jozankei, Okinawa, Amanohashidate, Chitose, Wakayama, Naha, Shin Osaka, Arima, Awaji Island, Ine, Miyama, Hiroshima Shinkasen, Kamakura, Kerama Islands, Takayama",Japan,Japan,2,51690.23,7753.53,live
538255,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,updated,,6a16919d8e9873e297863e8a,Tokyo,Tokyo,Japan,Japan,1,18375.76,2756.36,live
537786,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1691e937329733e77b1ce1,"Tokyo, Yokohama","Tokyo, Yokohama",Japan,Japan,1,19845.55,2976.83,live
539063,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1691e937329733e77b1ce4,"Tokyo, Kamakura","Tokyo, Kamakura",Japan,Japan,1,27564.13,4134.62,live
394064,Churashima Okinawa Bus Day Tour (Naha or Chatan Departure),inserted,,6a1691ea37329733e77b1ce7,"Naha, Okinawa","Naha, Okinawa",Japan,Japan,3,8550.54,1282.58,live
614574,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,updated,,6a16919e8e9873e297863e8d,"Osaka, Nagoya, Tokyo","Osaka, Nagoya, Tokyo",Japan,Japan,1,128631.29,19294.69,live
614444,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,inserted,,6a1691ea37329733e77b1cee,"Osaka, Kyoto, Kobe","Osaka, Kyoto, Kobe",Japan,Japan,1,62478.17,9371.73,live
539075,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1691ea37329733e77b1cf1,"Tokyo, Kamakura","Tokyo, Kamakura",Japan,Japan,1,31239.08,4685.86,live
289893,Hakone Yumoto Onsen Tenseien Admission Ticket (Hakone),updated,,6a16919e8e9873e297863e90,Hakone,Hakone,Japan,Japan,1,2392.61,358.89,live
275128,Tokyo Amazing Sightseeing Bus Day Tour,updated,,6a16919e8e9873e297863e93,Tokyo,Tokyo,Japan,Japan,3,12471.48,1870.72,live
600005,Kyoto Amanohashidate & Ine Funaya & Ine Bay Scenic Day Trip (Departing from Osaka or Kyoto),inserted,,6a1691eb37329733e77b1cfa,"Kyoto, Amanohashidate, Ine","Kyoto, Amanohashidate, Ine",Japan,Japan,1,6122.65,918.4,live
511045,Osaka: Guided Food Tour with 12 Dishes at 4 Local Eateries,updated,,6a16919f8e9873e297863e98,Osaka,Osaka,Japan,Japan,3,7478.74,1121.81,live
682825,"Himeji Castle, Kobe Mt. Rokko & Arima Onsen Day Trip (Spring/Year-round)",inserted,,6a1691eb37329733e77b1d01,"Osaka, Himeji, Kobe, Arima","Osaka, Himeji, Kobe, Arima",Japan,Japan,1,5701.4,855.21,live
372146,Churashima Okinawa Bus Day Tour (Naha or Chatan Departure),inserted,,6a1691eb37329733e77b1d04,"Naha, Okinawa","Naha, Okinawa",Japan,Japan,3,4360.87,654.13,live
539023,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1691eb37329733e77b1d09,"Tokyo, Kamakura","Tokyo, Kamakura",Japan,Japan,1,23337.15,3500.57,live
275840,Tokyo Amazing Sightseeing Bus Day Tour,updated,,6a16919f8e9873e297863e9d,Tokyo,Tokyo,Japan,Japan,3,11847.9,1777.18,live
500265,Kyoto Amanohashidate & Ine Funaya & Ine Bay Scenic Day Trip (Departing from Osaka or Kyoto),inserted,,6a1691ec37329733e77b1d10,"Kyoto, Ine, Amanohashidate","Kyoto, Ine, Amanohashidate",Japan,Japan,1,5061.22,759.18,live
509209,Kerama Islands Snorkeling with Pick-up from Designated Spots in Naha,inserted,,6a1691ec37329733e77b1d13,"Naha, Kerama Islands","Naha, Kerama Islands",Japan,Japan,2,9777.97,1466.7,live
614532,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,updated,,6a1691a08e9873e297863ea2,"Osaka, Kyoto","Osaka, Kyoto",Japan,Japan,1,99229.68,14884.45,live
537806,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1691ec37329733e77b1d19,"Tokyo, Yokohama","Tokyo, Yokohama",Japan,Japan,1,22051.69,3307.75,live
614461,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,updated,,6a1691a08e9873e297863ea5,"Osaka, Kyoto, Nara","Osaka, Kyoto, Nara",Japan,Japan,1,55127.28,8269.09,live
614465,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,updated,,6a1691a08e9873e297863ea8,"Osaka, Kyoto, Nara","Osaka, Kyoto, Nara",Japan,Japan,1,62478.17,9371.73,live
537825,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1691ed37329733e77b1d20,"Tokyo, Yokohama","Tokyo, Yokohama",Japan,Japan,1,20213.24,3031.99,live
538234,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,updated,,6a1691a08e9873e297863eab,Tokyo,Tokyo,Japan,Japan,1,18008.07,2701.21,live
614510,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,inserted,,6a1691ed37329733e77b1d25,"Osaka, Kobe, Kyoto, Uji","Osaka, Kobe, Kyoto, Uji",Japan,Japan,1,80853.93,12128.09,live
281447,Churashima Okinawa Bus Day Tour (Naha or Chatan Departure),inserted,,6a1691ed37329733e77b1d28,"Naha, Okinawa","Naha, Okinawa",Japan,Japan,3,4673.17,700.98,live
589308,Tokyo: Sumo Live Show with Photo in Shinjuku,updated,,6a1691a18e9873e297863eae,Tokyo,Tokyo,Japan,Japan,2,6638.31,995.75,live
539021,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1691ed37329733e77b1d30,"Tokyo, Kamakura","Tokyo, Kamakura",Japan,Japan,1,23889.17,3583.38,live
464669,OSAKA e-PASS,updated,,6a1691a18e9873e297863eb2,Osaka,Osaka,Japan,Japan,1,1873.83,281.07,live
589852,Osaka Car Rental with Driver to Kyoto/Nara/Kobe - English/Chinese Speaking Driver,inserted,,6a1691ee37329733e77b1d35,"Osaka, Kansai Region","Osaka, Kansai Region",Japan,Japan,1,40427.45,6064.12,live
614501,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,inserted,,6a1691ee37329733e77b1d38,"Osaka, Kobe, Kyoto, Uji","Osaka, Kobe, Kyoto, Uji",Japan,Japan,1,77177.99,11576.7,live
614566,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,updated,,6a1691a28e9873e297863eb5,"Osaka, Nagoya, Tokyo","Osaka, Nagoya, Tokyo",Japan,Japan,1,128631.29,19294.69,live
317635,Kyoto & Nara Full-Day Private Guided Tour with Transfers,updated,,6a1691a28e9873e297863eb8,"Kyoto, Nara","Kyoto, Nara",Japan,Japan,3,0.0,0.0,live
612629,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,updated,,6a1691a28e9873e297863ebd,"Osaka, Nara","Osaka, Nara",Japan,Japan,1,34914.04,5237.11,live
538256,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,updated,,6a1691a28e9873e297863ec0,Tokyo,Tokyo,Japan,Japan,1,24255.89,3638.38,live
538624,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1691ef37329733e77b1d45,"Tokyo, Yokohama","Tokyo, Yokohama",Japan,Japan,1,31239.08,4685.86,live
539041,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1691ef37329733e77b1d48,"Tokyo, Kamakura","Tokyo, Kamakura",Japan,Japan,1,25726.65,3859.0,live
589859,Osaka Car Rental with Driver to Kyoto/Nara/Kobe - English/Chinese Speaking Driver,inserted,,6a1691ef37329733e77b1d4b,"Osaka, Kansai Region","Osaka, Kansai Region",Japan,Japan,1,45572.19,6835.83,live
542807,Osaka Car Rental with Driver to Kyoto/Nara/Kobe - English/Chinese Speaking Driver,inserted,,6a1691ef37329733e77b1d4e,"Osaka, Wakayama, Shiga, Himeji","Osaka, Wakayama, Shiga, Himeji",Japan,Japan,1,18192.4,2728.86,live
500266,Kyoto Amanohashidate & Ine Funaya & Ine Bay Scenic Day Trip (Departing from Osaka or Kyoto),inserted,,6a1691ef37329733e77b1d51,"Kyoto, Ine, Amanohashidate","Kyoto, Ine, Amanohashidate",Japan,Japan,1,5061.22,759.18,live
539006,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1691ef37329733e77b1d54,"Tokyo, Kamakura","Tokyo, Kamakura",Japan,Japan,1,16170.59,2425.59,live
542813,Osaka Car Rental with Driver to Kyoto/Nara/Kobe - English/Chinese Speaking Driver,inserted,,6a1691f037329733e77b1d57,"Osaka, Shirahama, Tottori, Awaji Island","Osaka, Shirahama, Tottori, Awaji Island",Japan,Japan,1,20029.88,3004.48,live
496607,Osaka Castle 3 hours Historical Walking Tour,updated,,6a1691a38e9873e297863ec3,Osaka,Osaka,Japan,Japan,7,9377.58,1406.64,live
537789,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1691f037329733e77b1d62,"Tokyo, Yokohama","Tokyo, Yokohama",Japan,Japan,1,21683.03,3252.45,live
326647,Osaka Aquarium Kaiyukan Ticket,updated,,6a1691a38e9873e297863ecc,Osaka,Osaka,Japan,Japan,3,1687.07,253.06,live
685863,"Himeji Castle, Kobe Mt. Rokko & Arima Onsen Day Trip (Spring/Year-round)",inserted,,6a1691f037329733e77b1d69,"Osaka, Himeji, Kobe, Arima","Osaka, Himeji, Kobe, Arima",Japan,Japan,1,5076.78,761.52,live
394053,"Snow Monkeys, Zenko-ji Temple & Sake in Nagano day tour",inserted,,6a1691f037329733e77b1d6c,Nagano,Nagano,Japan,Japan,3,15463.8,2319.57,live
297221,JR Whole Japan Rail Pass,updated,,6a1691a48e9873e297863ed1,"Nationwide, Japan","Fukuoka, Hokkaido, Nara, Tokyo, Kyoto, Hiroshima, Osaka, Chiryu, Nagoya, Sapporo, Hakone, Kanazawa, Mount Fuji, Kobe, Biei, Kawaguchiko, Beppu, Uji, Kansai Region, Tsuruga, Matsuyama, Asahikawa, Himeji, Komatsu, Tottori, Shirahama, Shiga, Nationwide, Yokohama, Chiba, Nagano, Shirakawa-go, Jozankei, Okinawa, Amanohashidate, Chitose, Wakayama, Naha, Shin Osaka, Arima, Awaji Island, Ine, Miyama, Hiroshima Shinkasen, Kamakura, Kerama Islands, Takayama",Japan,Japan,2,32800.4,4920.06,live
496606,Osaka Castle 3 hours Historical Walking Tour,updated,,6a1691a48e9873e297863ed5,Osaka,Osaka,Japan,Japan,1,2709.07,406.36,live
538100,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,updated,,6a1691a48e9873e297863ed8,Tokyo,Tokyo,Japan,Japan,1,18375.76,2756.36,live
289889,Hakone Yumoto Onsen Tenseien Admission Ticket (Hakone),updated,,6a1691a48e9873e297863edb,Hakone,Hakone,Japan,Japan,1,1331.19,199.68,live
542849,Osaka Car Rental with Driver to Kyoto/Nara/Kobe - English/Chinese Speaking Driver,inserted,,6a1691f137329733e77b1d7a,"Osaka, Shirahama, Tottori, Awaji Island","Osaka, Shirahama, Tottori, Awaji Island",Japan,Japan,1,21867.36,3280.1,live
614552,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,updated,,6a1691a48e9873e297863ede,"Osaka, Kyoto, Nara","Osaka, Kyoto, Nara",Japan,Japan,1,99229.68,14884.45,live
508827,Kerama Islands Snorkeling with Pick-up from Designated Spots in Naha,inserted,,6a1691f137329733e77b1d7f,"Naha, Kerama Islands","Naha, Kerama Islands",Japan,Japan,2,5044.62,756.69,live
612640,Osaka Car Rental with Driver to Kyoto/Kobe/Nara/Osaka,updated,,6a1691a58e9873e297863ee1,"Osaka, Nara","Osaka, Nara",Japan,Japan,1,36751.52,5512.73,live
433254,Osaka's 4 Major Attractions: Lake Biwa & La Collina Day Trip,inserted,,6a1691f237329733e77b1d85,"Osaka, Shiga","Osaka, Shiga",Japan,Japan,1,5329.95,799.49,live
448691,Mount Fuji and Shibazakura Festival Full-Day Flower Viewing Tour,inserted,,6a1691f237329733e77b1d88,"Tokyo, Mount Fuji","Tokyo, Mount Fuji",Japan,Japan,1,4873.42,731.01,live
538469,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,updated,,6a1691a58e9873e297863ee4,Tokyo,Tokyo,Japan,Japan,1,23889.17,3583.38,live
275854,Tokyo Amazing Sightseeing Bus Day Tour,updated,,6a1691a58e9873e297863ee7,Tokyo,Tokyo,Japan,Japan,3,8746.64,1312.0,live
537792,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1691f237329733e77b1d91,"Tokyo, Yokohama","Tokyo, Yokohama",Japan,Japan,1,16170.59,2425.59,live
539032,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1691f237329733e77b1d94,"Tokyo, Kamakura","Tokyo, Kamakura",Japan,Japan,1,20029.88,3004.48,live
542723,Osaka Car Rental with Driver to Kyoto/Nara/Kobe - English/Chinese Speaking Driver,inserted,,6a1691f337329733e77b1d97,"Osaka, Kansai Region","Osaka, Kansai Region",Japan,Japan,1,14517.44,2177.62,live
539007,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1691f337329733e77b1d9a,"Tokyo, Kamakura","Tokyo, Kamakura",Japan,Japan,1,28666.22,4299.93,live
538603,Tokyo Departure: Car Rental with Driver to Tokyo/Yokohama/Kamakura - English-speaking Driver,inserted,,6a1691f337329733e77b1d9d,"Tokyo, Yokohama","Tokyo, Yokohama",Japan,Japan,1,31239.08,4685.86,live
